2019-08-15 08:43:29,945 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Aug 15 08:43:29 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-21 08:43:57,021 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-36013-1566377036833-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-21 08:43:57,061 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-21 08:43:57,064 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 08:43:57,070 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-21 08:43:57,072 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 08:43:57,079 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-21 08:43:57,081 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 08:43:57,088 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-21 08:43:57,090 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 08:43:57,369 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d167f58{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-21 08:43:57,468 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-21 08:43:57,469 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 08:43:57,470 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-36013-1566377036833-1:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-21 08:43:57,472 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-08-21 08:43:57,477 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 53641 mb of usable space. - resetting to maximum available disk space: 53641 mb | org.apache.activemq.broker.BrokerService | main
2019-08-21 08:43:58,623 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-08-21 08:43:58,891 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-21 08:43:58,900 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-21 08:43:59,072 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-08-21 08:43:59,677 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-08-21 08:43:59,999 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-08-22 08:30:42,013 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Aug 22 08:30:42 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-22 08:30:43,914 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:30:44,478 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-22 08:30:44,837 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-22 08:30:45,012 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-44115-1566462644863-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:30:45,071 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:30:45,075 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:30:45,084 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:30:45,087 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:30:45,094 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:30:45,098 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:30:45,104 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:30:45,106 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:30:45,321 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-22 08:30:45,494 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-22 08:30:45,496 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:30:45,499 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-44115-1566462644863-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:30:45,502 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:30:45,507 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 53629 mb of usable space. - resetting to maximum available disk space: 53629 mb | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:30:46,351 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-08-22 08:30:47,060 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-22 08:30:47,062 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-22 08:30:47,156 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-08-22 08:30:47,994 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-08-22 08:30:48,086 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-08-22 08:35:11,314 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Aug 22 08:35:11 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-22 08:35:12,907 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:35:13,393 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-22 08:35:13,748 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-22 08:35:13,918 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-45941-1566462913774-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:35:13,959 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:35:13,962 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:35:13,969 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:35:13,973 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:35:13,979 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:35:13,985 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:35:13,991 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:35:13,994 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:35:14,180 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-22 08:35:14,315 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-22 08:35:14,317 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:35:14,319 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-45941-1566462913774-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:35:14,323 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:35:14,327 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 53628 mb of usable space. - resetting to maximum available disk space: 53628 mb | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:35:15,016 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-08-22 08:35:15,543 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-22 08:35:15,545 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-22 08:35:15,629 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-08-22 08:35:16,090 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-08-22 08:35:16,170 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-08-22 08:38:27,616 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Aug 22 08:38:27 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-22 08:38:29,421 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:38:29,888 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-22 08:38:30,366 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-22 08:38:30,543 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-38155-1566463110391-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:38:30,583 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:38:30,586 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:38:30,591 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:38:30,593 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:38:30,599 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:38:30,605 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:38:30,611 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:38:30,614 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:38:30,797 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-22 08:38:30,949 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-22 08:38:30,950 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:38:30,952 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-38155-1566463110391-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:38:30,954 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:38:30,958 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 53628 mb of usable space. - resetting to maximum available disk space: 53628 mb | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:38:31,685 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-08-22 08:38:32,243 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-22 08:38:32,244 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-22 08:38:32,314 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-08-22 08:38:32,794 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-08-22 08:38:32,867 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-08-22 08:40:15,175 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Aug 22 08:40:15 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-22 08:40:16,813 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:40:17,291 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-22 08:40:17,648 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-22 08:40:17,820 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-42481-1566463217675-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:40:17,883 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:40:17,886 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:40:17,892 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:40:17,895 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:40:17,901 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:40:17,904 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:40:17,910 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:40:17,912 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:40:18,099 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-22 08:40:18,235 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-22 08:40:18,236 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:40:18,239 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-42481-1566463217675-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:40:18,242 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:40:18,246 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 53627 mb of usable space. - resetting to maximum available disk space: 53627 mb | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:40:18,974 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-08-22 08:40:19,562 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-22 08:40:19,563 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-22 08:40:19,643 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-08-22 08:40:20,147 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-08-22 08:40:20,196 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-08-22 08:41:14,976 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Aug 22 08:41:14 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-22 08:41:16,564 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:41:17,089 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-22 08:41:17,471 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-22 08:41:17,649 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-45117-1566463277496-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:41:17,691 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:41:17,695 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:41:17,704 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:41:17,708 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:41:17,717 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:41:17,721 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:41:17,729 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:41:17,733 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:41:17,923 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-22 08:41:18,053 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-22 08:41:18,055 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:41:18,057 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-45117-1566463277496-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:41:18,060 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:41:18,063 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 53627 mb of usable space. - resetting to maximum available disk space: 53627 mb | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:41:18,922 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-08-22 08:41:19,539 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-22 08:41:19,540 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-22 08:41:19,605 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-08-22 08:41:20,044 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-08-22 08:41:20,117 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-08-22 08:44:00,940 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Aug 22 08:44:00 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-22 08:44:03,960 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:44:04,987 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-22 08:44:05,929 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-22 08:44:06,207 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-41515-1566463446033-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:44:06,408 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:44:06,412 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:44:06,429 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:44:06,433 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:44:06,465 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:44:06,473 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:44:06,495 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 08:44:06,506 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:44:07,125 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-22 08:44:07,374 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-22 08:44:07,375 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 08:44:07,385 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-41515-1566463446033-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:44:07,428 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:44:07,434 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 53626 mb of usable space. - resetting to maximum available disk space: 53626 mb | org.apache.activemq.broker.BrokerService | main
2019-08-22 08:44:08,864 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-08-22 08:44:09,987 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-22 08:44:09,988 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-22 08:44:10,117 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-08-22 08:44:11,023 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-08-22 08:44:11,162 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-08-22 09:05:50,774 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Aug 22 09:05:50 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-22 09:05:52,427 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-22 09:05:53,028 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-22 09:05:53,400 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-22 09:05:53,573 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-41459-1566464753427-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-22 09:05:53,620 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 09:05:53,623 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 09:05:53,630 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 09:05:53,633 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-22 09:05:53,640 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-22 09:05:53,643 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
